id,name_el,name_ancient,name_en,entity_type,subtype,sanctuary_scope,sanctuary_setting,sanctuary_function_tags,ancient_region,modern_country,modern_country_iso3,modern_locality,latitude,longitude,geometry_wkt,start_year,end_year,date_note_el,chronology_basis,start_precision,end_precision,chronology_note_el,metropolis_el,associated_city_el,representative_center_el,deity_or_cult_el,dynasty_el,predecessor_el,successor_el,description_el,temporal_precision,location_certainty,coordinate_source,pleiades_location_precision,geometry_role,spatial_note_el,source_url,secondary_source_url,pleiades_id,data_version,review_status
sanctuary-letoon-lycian-sanctuary,Λητώο της Λυκίας,Λητῷον,Letoon Sanctuary,sanctuary,federal,federal,,,Λυκία,Τουρκία,TUR,Kumluova,36.33171047,29.28956479,POINT (29.28956479 36.33171047),-700,400,700 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,"Λητώ, Απόλλων και Άρτεμις",,,,"Ομοσπονδιακό ιερό των Λυκίων κοντά στην Ξάνθο, με τρεις κύριους ναούς, ιερή πηγή και επιγραφές σε πολλές γλώσσες.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/638958,,638958,0.1 — 2026-08-14,curated_initial
sanctuary-pergamon-asklepieion,Ασκληπιείο Περγάμου,Ἀσκληπιεῖον Περγάμου,Asklepieion of Pergamon,sanctuary,healing,,,healing,Μυσία,Τουρκία,TUR,Bergama,39.11886849,27.16563039,POINT (27.16563039 39.11886849),-400,400,400 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Ασκληπιός και Τελεσφόρος,,,,"Διεθνώς γνωστό θεραπευτικό ιερό νότια της ακρόπολης, με ιερά οδό, εγκοιμητήριο, πηγές, θέατρο και ρωμαϊκές αίθουσες θεραπείας.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/550459,,550459,0.1 — 2026-08-14,curated_initial
sanctuary-oropos-amphiareion,Αμφιαράειο Ωρωπού,Ἀμφιαράειον,Amphiareion of Oropos,sanctuary,healing_oracle,,,oracle|healing,Όρια Αττικής / Βοιωτίας,Ελλάδα,GRC,Markopoulo Oropou,38.29100503,23.84564,POINT (23.84564 38.29100503),-500,400,500 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Αμφιάραος και Υγεία,,,,"Θεραπευτικό μαντείο του ήρωα Αμφιαράου, με ιερή πηγή, εγκοιμητήριο, ναό, στοά και θέατρο.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/540628,,540628,0.1 — 2026-08-14,curated_initial
sanctuary-lindos-athena-sanctuary,Ιερό της Αθηνάς Λινδίας,Ἀθηνᾶ Λινδία,Sanctuary of Athena Lindia,sanctuary,urban,,urban,,Ρόδος,Ελλάδα,GRC,"Lindos, Rhodes",36.09101074,28.08844826,POINT (28.08844826 36.09101074),-900,400,900 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Αθηνά Λινδία,,,,"Ιερό στην ακρόπολη της Λίνδου, με παλαιότερη λατρεία σε σπήλαιο και μνημειακή ελληνιστική διαμόρφωση με ναό, προπύλαια και στοές.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/414067217,,414067217,0.1 — 2026-08-14,curated_initial
sanctuary-rhodes-zeus-atabyrios-sanctuary,Ιερό του Αταβυρίου Διός,Ζεὺς Ἀταβύριος,Sanctuary of Zeus Atabyrios,sanctuary,peak,,peak,,Ρόδος,Ελλάδα,GRC,"Mount Atavyros, Rhodes",36.2068373,27.86460035,POINT (27.86460035 36.2068373),-700,400,700 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Ζευς Αταβύριος,,,,"Κορυφαίο ιερό στο υψηλότερο όρος της Ρόδου, με πανοραμικό έλεγχο του νησιού και λατρεία του τοπικού Δία.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/590099,,590099,0.1 — 2026-08-14,curated_initial
sanctuary-segesta-doric-temple-sanctuary,Δωρικός ναός της Έγεστας,,Doric Temple of Segesta,sanctuary,rural,,rural,,Σικελία,Ιταλία,ITA,Calatafimi-Segesta,37.94147,12.832405,POINT (12.832405 37.94147),-430,-300,430 π.Χ.–300 π.Χ.,cult_activity_window,approximate,approximate,,,,,Άγνωστη θεότητα,,,,Ημιτελής περίπτερος δωρικός ναός του ύστερου 5ου αιώνα π.Χ. σε εξωαστική θέση· η αφιέρωση και η ακριβής λειτουργία του παραμένουν αβέβαιες.,approximate,medium,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/963441586,,963441586,0.1 — 2026-08-14,needs_review
sanctuary-selinous-demeter-malophoros-sanctuary,Ιερό της Δήμητρας Μαλοφόρου στον Σελινούντα,Δήμητρος Μαλοφόρου ἱερόν,Sanctuary of Demeter Malophoros at Selinus,sanctuary,rural,,rural,,Σικελία,Ιταλία,ITA,Marinella di Selinunte,37.58686508,12.81694173,POINT (12.81694173 37.58686508),-650,-250,650 π.Χ.–250 π.Χ.,cult_activity_window,approximate,approximate,,,,,Δήμητρα Μαλοφόρος,,,,"Μεγάλο εξωαστικό τέμενος δυτικά της πόλης, με ναό, βωμούς και χιλιάδες αναθήματα που μαρτυρούν μακρά και πολυπολιτισμική χρήση.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/502577471,,502577471,0.1 — 2026-08-14,curated_initial
sanctuary-akragas-concordia-temple-sanctuary,Ναός της Ομόνοιας στον Ακράγαντα,,Temple of Concordia at Akragas,sanctuary,urban,,urban,,Σικελία,Ιταλία,ITA,Agrigento,37.28965596,13.59207237,POINT (13.59207237 37.28965596),-440,400,440 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Άγνωστη αρχαία αφιέρωση,,,,Εξαιρετικά διατηρημένος δωρικός ναός στην ιερή ζώνη του Ακράγαντα· η συμβατική ονομασία «Ομόνοια» δεν αποδίδει βέβαιη αρχαία θεότητα.,approximate,medium,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/943504072,,943504072,0.1 — 2026-08-14,needs_review
sanctuary-syracuse-apollo-sanctuary,Ναός του Απόλλωνα στις Συρακούσες,Ἀπόλλωνος ἱερόν ἐν Ὀρτυγίᾳ,Temple of Apollo at Syracuse,sanctuary,urban,,urban,,Σικελία,Ιταλία,ITA,"Ortygia, Syracuse",37.06391256,15.29302272,POINT (15.29302272 37.06391256),-600,400,600 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Απόλλων,,,,"Ένας από τους αρχαιότερους μνημειακούς δωρικούς ναούς της Σικελίας, στην είσοδο της Ορτυγίας, με μεταγενέστερες θρησκευτικές επαναχρήσεις.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/418729933,,418729933,0.1 — 2026-08-14,curated_initial
sanctuary-olbia-apollo-delphinios-sanctuary,Ιερό του Απόλλωνα Δελφινίου στην Ολβία,Ἀπόλλωνος Δελφινίου τέμενος,Sanctuary of Apollo Delphinios at Olbia Pontica,sanctuary,urban,,urban,,Σκυθία,Ουκρανία,UKR,"Parutyne, Mykolaiv Oblast",46.69293,31.9049,POINT (31.9049 46.69293),-550,-55,550 π.Χ.–55 π.Χ.,cult_activity_window,approximate,approximate,,,,,"Απόλλων Δελφίνιος, Ζευς και Αθηνά",,,,Κεντρικό τέμενος κοντά στην αγορά της Ολβίας με ναό και βωμούς· η συντεταγμένη είναι προσεγγιστική λόγω της πολυφασικής ανασκαφής.,approximate,medium,www.penn.museum,,site,,https://www.penn.museum/sites/expedition/olbia-pontica-and-the-olbian-muse/,,,0.1 — 2026-08-14,needs_review
sanctuary-histria-sacred-zone,Ιερή ζώνη της Ιστρίας,Ἰστρίη,Sacred Zone of Histria,sanctuary,urban,,urban,,Σκυθία Μικρά,Ρουμανία,ROU,"Istria, Constanța County",44.54779,28.77513,POINT (28.77513 44.54779),-600,300,600 π.Χ.–300 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,"Απόλλων Ιητρός, Ζευς και Αφροδίτη",,,,Αστική ιερή ζώνη της μιλησιακής αποικίας με διαδοχικούς ναούς· το σημείο αντιστοιχεί προσεγγιστικά στο αρχαιολογικό σύνολο.,approximate,medium,Pleiades representative point,precise,proxy,Το σημείο είναι προσεγγιστικός χωρικός δείκτης του ιερού μέσα στην αρχαία πόλη και όχι ανεξάρτητα αποτυπωμένο περίγραμμα του μνημείου.,https://pleiades.stoa.org/places/216839,,216839,0.1 — 2026-08-14,needs_review
sanctuary-chersonesos-parthenos-sanctuary,Ιερό της Παρθένου στη Χερσόνησο,Παρθένου ἱερόν,Sanctuary of Parthenos at Tauric Chersonesos,sanctuary,urban,,urban,,Ταυρική,Ουκρανία,UKR,Sevastopol,44.61222,33.49116,POINT (33.49116 44.61222),-400,300,400 π.Χ.–300 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Παρθένος,,,,"Κεντρική πολιούχος λατρεία της Ταυρικής Χερσονήσου· το ιερό τοποθετείται στην ακρόπολη, αλλά το ακριβές περίγραμμα δεν έχει αποκατασταθεί με βεβαιότητα.",approximate,medium,whc.unesco.org,,site,,https://whc.unesco.org/en/list/1411/,,,0.1 — 2026-08-14,needs_review
sanctuary-smintheion-apollo-sanctuary,Σμίνθειο,Σμίνθειον,Sanctuary of Apollo Smintheus,sanctuary,rural,,rural,,Τρωάδα,Τουρκία,TUR,Gülpınar,39.5362071,26.1177415,POINT (26.1177415 39.5362071),-700,400,700 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Απόλλων Σμινθεύς,,,,"Ιερό της Τρωάδας γνωστό από τον Όμηρο, με μνημειακό ιωνικό ναό του 2ου αιώνα π.Χ. και ανάγλυφα του τρωικού κύκλου.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/550892,,550892,0.1 — 2026-08-14,curated_initial
sanctuary-hierapolis-ploutonion,Πλουτώνιο Ιεράπολης,Πλουτώνιον,Ploutonion at Hierapolis,sanctuary,oracle,,,oracle,Φρυγία,Τουρκία,TUR,Pamukkale,37.926248,29.1270484,POINT (29.1270484 37.926248),-200,400,200 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Πλούτων και Κόρη,,,,"Περιφραγμένο χθόνιο ιερό πάνω σε σπήλαιο που εκπέμπει διοξείδιο του άνθρακα, συνδεδεμένο με χρησμούς και τελετουργικές επιδείξεις.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/232079424,,232079424,0.1 — 2026-08-14,curated_initial
sanctuary-kalapodi-artemis-apollo-sanctuary,Ιερό Αρτέμιδος και Απόλλωνα στο Καλαπόδι,Ἄβαι,Sanctuary of Artemis and Apollo at Kalapodi,sanctuary,rural,,rural,,Φωκίδα,Ελλάδα,GRC,Kalapodi,38.63651295,22.89541692,POINT (22.89541692 38.63651295),-1400,400,1400 π.Χ.–400 μ.Χ.,cult_activity_window,approximate,approximate,Το τελικό έτος είναι προσεγγιστικό όριο της κύριας αρχαίας λατρευτικής χρήσης και χρειάζεται ανάλυση σε επιμέρους φάσεις για λεπτομερή χρονογραμμή.,,,,Άρτεμις Ελαφηβόλος και Απόλλων Αβαίος,,,,"Πολυστρωματικό ιερό κοντά στις αρχαίες Άβες, με εξαιρετικά μακρά ακολουθία λατρείας από τη μυκηναϊκή έως τη ρωμαϊκή εποχή.",approximate,high,Pleiades representative point,precise,site,,https://pleiades.stoa.org/places/955675680,,955675680,0.1 — 2026-08-14,curated_initial
